compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
281,bbda52a9d99ca097c7cfd477,20-40,M12,22.13,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,2-5,M17,7.03,False,False,False,0.6900000000000004
286,df47194b4bdae24605cf1a6e,5-10,M01,6.95,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,10-20,M25,13.81,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,20-40,M12,26.84,True,True,True,0.0
295,0a411c9b61631bf103bfed61,2-5,M17,8.23,False,False,False,0.4200000000000008
295,0a411c9b61631bf103bfed61,5-10,M01,7.81,True,True,True,0.0
295,0a411c9b61631bf103bfed61,10-20,M25,15.13,True,True,True,0.0
295,0a411c9b61631bf103bfed61,20-40,M12,30.87,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,2-5,M17,8.26,False,False,False,0.8999999999999995
297,a4d13ddf9429ac6f4154b0e3,5-10,M01,7.36,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,10-20,M25,14.39,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,20-40,M12,29.16,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,2-5,M17,8.44,False,False,False,0.35999999999999943
300,98b5399112d2ffc2aa957c86,5-10,M01,8.08,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,10-20,M25,15.34,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,20-40,M12,31.43,True,True,True,0.0
302,0cbfc205af64784e06b727c4,2-5,M17,6.83,False,False,False,1.25
302,0cbfc205af64784e06b727c4,5-10,M01,6.84,True,True,True,0.0
302,0cbfc205af64784e06b727c4,10-20,M25,13.75,True,True,True,0.0
302,0cbfc205af64784e06b727c4,20-40,M12,24.73,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,2-5,M17,6.37,False,False,False,1.0899999999999999
322,14812f6f91f22e7ecc6c321a,5-10,M01,6.54,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,10-20,M25,13.07,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,20-40,M12,23.47,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,2-5,M17,8.92,False,False,False,0.5500000000000007
332,a8fee72d826a954e87bca6f7,5-10,M01,8.37,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,10-20,M25,16.0,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,20-40,M12,35.96,True,True,True,0.0
333,14b53177e66a60df70f283c4,2-5,M17,7.56,False,False,False,1.67
333,14b53177e66a60df70f283c4,5-10,M01,7.04,True,True,True,0.0
333,14b53177e66a60df70f283c4,10-20,M25,12.75,True,True,True,0.0
333,14b53177e66a60df70f283c4,20-40,M12,27.6,True,True,True,0.0
337,7774acbf550d6a1275a6d824,2-5,M17,8.87,False,False,False,0.16999999999999993
337,7774acbf550d6a1275a6d824,5-10,M01,8.7,True,True,True,0.0
337,7774acbf550d6a1275a6d824,10-20,M25,16.34,True,True,True,0.0
337,7774acbf550d6a1275a6d824,20-40,M12,37.13,True,True,True,0.0
4,91876cd96b4863b74f62ede1,2-5,M17,3.5,True,True,True,0.0
4,91876cd96b4863b74f62ede1,5-10,M01,5.06,True,True,True,0.0
4,91876cd96b4863b74f62ede1,10-20,M25,9.4,False,False,True,0.5999999999999996
4,91876cd96b4863b74f62ede1,20-40,M12,9.36,False,False,False,6.41
16,6983229a0e0fe5fb5d401dcc,2-5,M17,3.58,True,True,True,0.0
16,6983229a0e0fe5fb5d401dcc,5-10,M01,4.92,False,True,True,0.08000000000000007
16,6983229a0e0fe5fb5d401dcc,10-20,M25,7.16,False,False,True,2.84
16,6983229a0e0fe5fb5d401dcc,20-40,M12,9.7,False,False,False,7.34
20,2e969e332007bc99ca627155,2-5,M17,0.92,False,False,True,1.08
20,2e969e332007bc99ca627155,5-10,M01,1.36,False,False,True,3.6399999999999997
20,2e969e332007bc99ca627155,10-20,M25,5.16,False,False,False,0.7199999999999998
20,2e969e332007bc99ca627155,20-40,M12,0.93,False,False,False,4.949999999999999
21,f3235c534d97f6bc0f007674,2-5,M17,7.33,False,False,False,0.0
21,f3235c534d97f6bc0f007674,5-10,M01,7.56,True,True,True,0.0
21,f3235c534d97f6bc0f007674,10-20,M25,14.48,True,True,True,0.0
21,f3235c534d97f6bc0f007674,20-40,M12,25.84,True,True,True,0.0
23,8742336b8c952dfbe6485e45,2-5,M17,6.41,False,False,False,0.0
23,8742336b8c952dfbe6485e45,5-10,M01,6.74,True,True,True,0.0
23,8742336b8c952dfbe6485e45,10-20,M25,13.2,True,True,True,0.0
23,8742336b8c952dfbe6485e45,20-40,M12,21.59,True,True,True,0.0
34,3577ec1a80f55e1baa422693,2-5,M17,5.56,False,False,False,0.0
34,3577ec1a80f55e1baa422693,5-10,M01,6.42,True,True,True,0.0
34,3577ec1a80f55e1baa422693,10-20,M25,12.52,True,True,True,0.0
34,3577ec1a80f55e1baa422693,20-40,M12,17.81,False,False,True,2.1900000000000013
37,7e22cb18273d1125b6e9f516,2-5,M17,1.83,False,True,True,0.16999999999999993
37,7e22cb18273d1125b6e9f516,5-10,M01,3.7,False,False,True,1.2999999999999998
37,7e22cb18273d1125b6e9f516,10-20,M25,2.69,False,False,False,3.0500000000000007
37,7e22cb18273d1125b6e9f516,20-40,M12,3.48,False,False,False,2.26
42,f1ade222212d6fb05f2db5bc,2-5,M17,4.17,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,5-10,M01,5.27,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,10-20,M25,10.37,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,20-40,M12,12.56,False,False,True,7.4399999999999995
47,56fa096b85beceab80fd1c4e,2-5,M17,6.99,False,False,False,0.0
47,56fa096b85beceab80fd1c4e,5-10,M01,7.23,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,10-20,M25,14.03,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,20-40,M12,24.22,True,True,True,0.0
60,6a754101c77952c9f22727f1,2-5,M17,5.17,False,False,False,0.0
60,6a754101c77952c9f22727f1,5-10,M01,5.95,True,True,True,0.0
60,6a754101c77952c9f22727f1,10-20,M25,11.78,True,True,True,0.0
60,6a754101c77952c9f22727f1,20-40,M12,16.96,False,False,True,3.039999999999999
72,199be8c56e73e5eb81a7e6f0,2-5,M17,8.15,False,False,False,0.1900000000000004
72,199be8c56e73e5eb81a7e6f0,5-10,M01,7.96,True,True,True,0.0
72,199be8c56e73e5eb81a7e6f0,10-20,M25,15.22,True,True,True,0.0
72,199be8c56e73e5eb81a7e6f0,20-40,M12,30.0,True,True,True,0.0
79,c4ac567011a027981340b36b,2-5,M17,3.54,True,True,True,0.0
79,c4ac567011a027981340b36b,5-10,M01,5.08,True,True,True,0.0
79,c4ac567011a027981340b36b,10-20,M25,10.04,True,True,True,0.0
79,c4ac567011a027981340b36b,20-40,M12,12.52,False,False,True,7.48
95,74e84ef329ad1064a1b82a83,2-5,M17,6.26,False,False,False,0.0
95,74e84ef329ad1064a1b82a83,5-10,M01,6.67,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,10-20,M25,13.07,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,20-40,M12,21.33,True,True,True,0.0
98,b98d74e7b8c54efd1aed9d66,2-5,M17,2.14,True,True,True,0.0
98,b98d74e7b8c54efd1aed9d66,5-10,M01,4.03,False,False,True,0.9699999999999998
98,b98d74e7b8c54efd1aed9d66,10-20,M25,6.47,False,False,False,1.8400000000000007
98,b98d74e7b8c54efd1aed9d66,20-40,M12,5.43,False,False,False,2.880000000000001
121,4ed737567275c0296b371cfd,2-5,M17,2.65,True,True,True,0.0
121,4ed737567275c0296b371cfd,5-10,M01,4.39,False,False,True,0.6100000000000003
121,4ed737567275c0296b371cfd,10-20,M25,7.53,False,False,False,2.1599999999999993
121,4ed737567275c0296b371cfd,20-40,M12,6.73,False,False,False,2.959999999999999
124,aa29578ed01a37d051f2f8b7,2-5,M17,6.98,False,False,False,0.2400000000000002
124,aa29578ed01a37d051f2f8b7,5-10,M01,6.74,True,True,True,0.0
124,aa29578ed01a37d051f2f8b7,10-20,M25,12.94,True,True,True,0.0
124,aa29578ed01a37d051f2f8b7,20-40,M12,24.05,True,True,True,0.0
132,76675cb970506f4cb7f9b3ef,2-5,M17,8.81,False,False,False,0.2599999999999998
132,76675cb970506f4cb7f9b3ef,5-10,M01,8.55,True,True,True,0.0
132,76675cb970506f4cb7f9b3ef,10-20,M25,16.08,True,True,True,0.0
132,76675cb970506f4cb7f9b3ef,20-40,M12,33.07,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,2-5,M17,8.03,False,False,False,0.07999999999999918
133,bcd4d25e30d0907c8a1680f0,5-10,M01,7.95,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,10-20,M25,15.24,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,20-40,M12,29.95,True,True,True,0.0
134,a8b1cb2553507696b13260d8,2-5,M17,8.05,False,False,False,0.28000000000000114
134,a8b1cb2553507696b13260d8,5-10,M01,7.77,True,True,True,0.0
134,a8b1cb2553507696b13260d8,10-20,M25,15.02,True,True,True,0.0
134,a8b1cb2553507696b13260d8,20-40,M12,29.69,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,2-5,M17,7.87,False,False,False,0.1299999999999999
141,0d0b0a46ce9ecd81eed45455,5-10,M01,7.74,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,10-20,M25,14.9,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,20-40,M12,28.9,True,True,True,0.0
147,1d7746b0a53dab9391e34d68,2-5,M17,8.03,False,False,False,0.1999999999999993
147,1d7746b0a53dab9391e34d68,5-10,M01,7.83,True,True,True,0.0
147,1d7746b0a53dab9391e34d68,10-20,M25,15.04,True,True,True,0.0
147,1d7746b0a53dab9391e34d68,20-40,M12,29.88,True,True,True,0.0
158,3fd88639055c4f90157ae592,2-5,M17,8.59,False,False,False,0.2699999999999996
158,3fd88639055c4f90157ae592,5-10,M01,8.32,True,True,True,0.0
158,3fd88639055c4f90157ae592,10-20,M25,15.81,True,True,True,0.0
158,3fd88639055c4f90157ae592,20-40,M12,32.47,True,True,True,0.0
161,cf53cfefe4d6fe2f0d464145,2-5,M17,6.67,False,False,False,0.25
161,cf53cfefe4d6fe2f0d464145,5-10,M01,6.99,True,True,True,0.0
161,cf53cfefe4d6fe2f0d464145,10-20,M25,13.66,True,True,True,0.0
161,cf53cfefe4d6fe2f0d464145,20-40,M12,24.23,True,True,True,0.0
171,198e5fddcc2aa9ebc444b3a6,2-5,M17,7.45,False,False,False,0.0
171,198e5fddcc2aa9ebc444b3a6,5-10,M01,7.62,True,True,True,0.0
171,198e5fddcc2aa9ebc444b3a6,10-20,M25,14.68,True,True,True,0.0
171,198e5fddcc2aa9ebc444b3a6,20-40,M12,27.46,True,True,True,0.0
174,a0df11ab37c188b3740160a6,2-5,M17,7.03,False,False,False,0.0
174,a0df11ab37c188b3740160a6,5-10,M01,7.08,True,True,True,0.0
174,a0df11ab37c188b3740160a6,10-20,M25,13.86,True,True,True,0.0
174,a0df11ab37c188b3740160a6,20-40,M12,24.98,True,True,True,0.0
190,9f40631b794965aff4da7b4a,2-5,M17,8.61,False,False,False,0.22999999999999865
190,9f40631b794965aff4da7b4a,5-10,M01,8.38,True,True,True,0.0
190,9f40631b794965aff4da7b4a,10-20,M25,15.88,True,True,True,0.0
190,9f40631b794965aff4da7b4a,20-40,M12,32.45,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,2-5,M17,8.63,False,False,False,0.34000000000000163
195,2f3df9eedd2906c14ce0e5d6,5-10,M01,8.29,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,10-20,M25,15.76,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,20-40,M12,32.37,True,True,True,0.0
205,349160f21ef26f3bd10c02df,2-5,M17,3.49,True,True,True,0.0
205,349160f21ef26f3bd10c02df,5-10,M01,4.74,False,False,True,0.2599999999999998
205,349160f21ef26f3bd10c02df,10-20,M25,11.52,True,True,True,0.0
205,349160f21ef26f3bd10c02df,20-40,M12,12.16,False,False,True,7.84
211,777595a9cfdca90527f5358e,2-5,M17,6.98,False,False,False,0.17000000000000082
211,777595a9cfdca90527f5358e,5-10,M01,6.91,True,True,True,0.0
211,777595a9cfdca90527f5358e,10-20,M25,12.66,True,True,True,0.0
211,777595a9cfdca90527f5358e,20-40,M12,24.62,True,True,True,0.0
214,c27fe310a5abf32c690a710e,2-5,M17,7.02,False,False,False,0.41999999999999993
214,c27fe310a5abf32c690a710e,5-10,M01,6.75,True,True,True,0.0
214,c27fe310a5abf32c690a710e,10-20,M25,13.32,True,True,True,0.0
214,c27fe310a5abf32c690a710e,20-40,M12,25.13,True,True,True,0.0
229,3b65ef9d92c67daf73ca37e7,2-5,M17,9.34,False,False,False,0.3100000000000005
229,3b65ef9d92c67daf73ca37e7,5-10,M01,9.03,True,True,True,0.0
229,3b65ef9d92c67daf73ca37e7,10-20,M25,16.69,True,True,True,0.0
229,3b65ef9d92c67daf73ca37e7,20-40,M12,35.78,True,True,True,0.0
234,21eea0afa313d3769372de02,2-5,M17,10.68,False,False,False,0.7099999999999991
234,21eea0afa313d3769372de02,5-10,M01,9.97,True,True,True,0.0
234,21eea0afa313d3769372de02,10-20,M25,16.59,True,True,True,0.0
234,21eea0afa313d3769372de02,20-40,M12,41.17,False,False,True,1.1700000000000017
235,6ee9f7ce16b214affda797f4,2-5,M17,3.36,True,True,True,0.0
235,6ee9f7ce16b214affda797f4,5-10,M01,4.95,False,False,True,0.04999999999999982
235,6ee9f7ce16b214affda797f4,10-20,M25,9.5,False,False,True,0.5
235,6ee9f7ce16b214affda797f4,20-40,M12,10.39,False,False,False,7.789999999999999
236,ecce04dcbcf0122880ef1bc4,2-5,M17,8.51,False,False,False,0.35999999999999943
236,ecce04dcbcf0122880ef1bc4,5-10,M01,8.15,True,True,True,0.0
236,ecce04dcbcf0122880ef1bc4,10-20,M25,15.57,True,True,True,0.0
236,ecce04dcbcf0122880ef1bc4,20-40,M12,31.7,True,True,True,0.0
240,4fc34b6859ebf93e0c16c141,2-5,M17,4.4,True,True,True,0.0
240,4fc34b6859ebf93e0c16c141,5-10,M01,5.63,True,True,True,0.0
240,4fc34b6859ebf93e0c16c141,10-20,M25,11.97,True,True,True,0.0
240,4fc34b6859ebf93e0c16c141,20-40,M12,15.34,False,False,True,4.66
248,5a933e414c446e00b391d67e,2-5,M17,8.28,False,False,False,0.3899999999999997
248,5a933e414c446e00b391d67e,5-10,M01,7.89,True,True,True,0.0
248,5a933e414c446e00b391d67e,10-20,M25,15.22,True,True,True,0.0
248,5a933e414c446e00b391d67e,20-40,M12,30.86,True,True,True,0.0
250,c757832b2167519e0ac3b967,2-5,M17,9.41,False,False,False,0.13000000000000078
250,c757832b2167519e0ac3b967,5-10,M01,9.28,True,True,True,0.0
250,c757832b2167519e0ac3b967,10-20,M25,16.93,True,True,True,0.0
250,c757832b2167519e0ac3b967,20-40,M12,36.22,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,2-5,M17,7.5,False,False,False,0.45999999999999996
252,49f72a7b3ba95ce637b7c9ed,5-10,M01,7.04,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,10-20,M25,13.8,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,20-40,M12,27.28,True,True,True,0.0
256,7ab835a888675d8492b11826,2-5,M17,9.08,False,False,False,0.4800000000000004
256,7ab835a888675d8492b11826,5-10,M01,8.6,True,True,True,0.0
256,7ab835a888675d8492b11826,10-20,M25,16.23,True,True,True,0.0
256,7ab835a888675d8492b11826,20-40,M12,34.82,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,2-5,M17,6.46,False,False,False,0.2699999999999996
258,42ba4eb4f3bde44694d1974c,5-10,M01,6.69,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,10-20,M25,13.26,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,20-40,M12,22.4,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,2-5,M17,8.32,False,False,False,0.21000000000000085
265,04831b0ea0bfee04fcc4eb27,5-10,M01,8.11,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,10-20,M25,15.57,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,20-40,M12,31.79,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,2-5,M17,3.43,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,5-10,M01,4.93,False,False,True,0.07000000000000028
267,d520bf8d91251ecd00cc4b41,10-20,M25,10.08,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,20-40,M12,11.11,False,False,True,8.89
274,9b385e5777f6b270736964d8,2-5,M17,3.49,True,True,True,0.0
274,9b385e5777f6b270736964d8,5-10,M01,5.0,True,True,True,0.0
274,9b385e5777f6b270736964d8,10-20,M25,9.85,False,False,True,0.15000000000000036
274,9b385e5777f6b270736964d8,20-40,M12,11.55,False,False,True,8.45
291,bb6c0863dd45d3f74e17df3e,2-5,M17,8.19,False,False,False,0.6899999999999995
291,bb6c0863dd45d3f74e17df3e,5-10,M01,7.5,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,10-20,M25,14.6,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,20-40,M12,30.55,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,2-5,M17,8.46,False,False,False,0.7900000000000009
303,fa4fe83161caa77335eb59e7,5-10,M01,7.67,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,10-20,M25,14.89,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,20-40,M12,31.83,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,2-5,M17,8.68,False,False,False,0.8399999999999999
313,38f5ab75bc43f62a70b6c62f,5-10,M01,7.84,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,10-20,M25,15.16,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,20-40,M12,32.89,True,True,True,0.0
316,7b5da74713d6434883aea4ee,2-5,M17,6.93,False,False,False,0.8199999999999994
316,7b5da74713d6434883aea4ee,5-10,M01,6.96,True,True,True,0.0
316,7b5da74713d6434883aea4ee,10-20,M25,14.61,True,True,True,0.0
316,7b5da74713d6434883aea4ee,20-40,M12,25.42,True,True,True,0.0
326,9140024943d858a024a6c938,2-5,M17,7.97,False,False,False,0.21999999999999975
326,9140024943d858a024a6c938,5-10,M01,7.75,True,True,True,0.0
326,9140024943d858a024a6c938,10-20,M25,14.99,True,True,True,0.0
326,9140024943d858a024a6c938,20-40,M12,29.98,True,True,True,0.0
330,941763538c16ab57ad9d0f47,2-5,M17,5.13,False,True,True,0.1299999999999999
330,941763538c16ab57ad9d0f47,5-10,M01,5.56,True,True,True,0.0
330,941763538c16ab57ad9d0f47,10-20,M25,13.46,True,True,True,0.0
330,941763538c16ab57ad9d0f47,20-40,M12,17.14,False,False,True,2.8599999999999994
336,9a7a2dc286dfaeb87974f4bc,2-5,M17,5.57,False,False,False,0.54
336,9a7a2dc286dfaeb87974f4bc,5-10,M01,5.79,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,10-20,M25,13.57,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,20-40,M12,19.35,False,False,False,0.0
