compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
241,18623281fc9dce7d70af43e9,20-40,M16,41.75,False,True,True,1.75
242,9e0901bcee50a2c1f9527fb0,2-5,M17,7.31,False,False,False,0.35999999999999943
242,9e0901bcee50a2c1f9527fb0,5-10,M21,6.95,True,True,True,0.0
242,9e0901bcee50a2c1f9527fb0,10-20,M23,14.08,True,True,True,0.0
242,9e0901bcee50a2c1f9527fb0,20-40,M13,27.49,True,True,True,0.0
243,25ddcfd00b9d06444330609f,2-5,M17,7.24,False,False,False,0.29000000000000004
243,25ddcfd00b9d06444330609f,5-10,M01,6.95,True,True,True,0.0
243,25ddcfd00b9d06444330609f,10-20,M23,15.58,True,True,True,0.0
243,25ddcfd00b9d06444330609f,20-40,M13,24.76,True,True,True,0.0
244,670b4048ec51c7fd50fc617b,2-5,M01,7.83,False,False,False,0.0
244,670b4048ec51c7fd50fc617b,5-10,M01,7.83,True,True,True,0.0
244,670b4048ec51c7fd50fc617b,10-20,M06,14.27,True,True,True,0.0
244,670b4048ec51c7fd50fc617b,20-40,M14,27.22,True,True,True,0.0
245,1a63c784a90e7a00bbc469c8,2-5,M01,7.44,False,False,False,0.0
245,1a63c784a90e7a00bbc469c8,5-10,M01,7.44,True,True,True,0.0
245,1a63c784a90e7a00bbc469c8,10-20,M26,15.03,True,True,True,0.0
245,1a63c784a90e7a00bbc469c8,20-40,M24,17.82,False,False,True,2.1799999999999997
246,dde8b904e95cd1e872f4f7db,2-5,M17,8.21,False,False,False,0.2900000000000009
246,dde8b904e95cd1e872f4f7db,5-10,M17,8.21,True,True,True,0.0
246,dde8b904e95cd1e872f4f7db,10-20,M06,14.58,True,True,True,0.0
246,dde8b904e95cd1e872f4f7db,20-40,M14,28.08,True,True,True,0.0
247,b8b3ad07e5e1039df48e43e6,2-5,M17,2.83,True,True,True,0.0
247,b8b3ad07e5e1039df48e43e6,5-10,M30,7.71,True,True,True,0.0
247,b8b3ad07e5e1039df48e43e6,10-20,M13,8.69,False,False,True,1.3100000000000005
247,b8b3ad07e5e1039df48e43e6,20-40,M16,13.83,False,False,False,0.0
248,5a933e414c446e00b391d67e,2-5,M17,8.28,False,False,False,0.3899999999999997
248,5a933e414c446e00b391d67e,5-10,M17,8.28,True,True,True,0.0
248,5a933e414c446e00b391d67e,10-20,M25,15.22,True,True,True,0.0
248,5a933e414c446e00b391d67e,20-40,M12,30.86,True,True,True,0.0
249,6f55438546f57416a8693eb4,2-5,M17,5.53,False,False,True,0.5300000000000002
249,6f55438546f57416a8693eb4,5-10,M21,5.62,True,True,True,0.0
249,6f55438546f57416a8693eb4,10-20,M10,15.58,True,True,True,0.0
249,6f55438546f57416a8693eb4,20-40,M16,40.54,False,False,False,0.0
250,c757832b2167519e0ac3b967,2-5,M01,9.28,False,False,False,0.0
250,c757832b2167519e0ac3b967,5-10,M01,9.28,True,True,True,0.0
250,c757832b2167519e0ac3b967,10-20,M20,14.98,True,True,True,0.0
250,c757832b2167519e0ac3b967,20-40,M22,32.72,True,True,True,0.0
251,fa74b4af76ab2c2bfc0004ba,2-5,M01,7.71,False,False,False,0.0
251,fa74b4af76ab2c2bfc0004ba,5-10,M01,7.71,True,True,True,0.0
251,fa74b4af76ab2c2bfc0004ba,10-20,M25,14.95,True,True,True,0.0
251,fa74b4af76ab2c2bfc0004ba,20-40,M14,27.77,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,2-5,M01,7.04,False,False,False,0.0
252,49f72a7b3ba95ce637b7c9ed,5-10,M17,7.5,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,10-20,M07,14.52,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,20-40,M15,27.57,True,True,True,0.0
253,2e0625b187eb16887bc48f24,2-5,M01,8.4,False,False,False,0.8300000000000001
253,2e0625b187eb16887bc48f24,5-10,M01,8.4,True,True,True,0.0
253,2e0625b187eb16887bc48f24,10-20,M26,14.97,True,True,True,0.0
253,2e0625b187eb16887bc48f24,20-40,M24,17.31,False,False,True,2.6900000000000013
254,566ffc41d7edae3a1f739741,2-5,M01,8.5,False,False,False,0.0
254,566ffc41d7edae3a1f739741,5-10,M01,8.5,True,True,True,0.0
254,566ffc41d7edae3a1f739741,10-20,M26,14.99,True,True,True,0.0
254,566ffc41d7edae3a1f739741,20-40,M24,30.74,True,True,True,0.0
256,7ab835a888675d8492b11826,2-5,M17,9.08,False,False,False,0.4800000000000004
256,7ab835a888675d8492b11826,5-10,M17,9.08,True,True,True,0.0
256,7ab835a888675d8492b11826,10-20,M26,15.06,True,True,True,0.0
256,7ab835a888675d8492b11826,20-40,M22,29.56,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,2-5,M17,6.46,False,False,False,0.2699999999999996
258,42ba4eb4f3bde44694d1974c,5-10,M20,8.5,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,10-20,M14,18.42,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,20-40,M16,48.91,False,True,True,8.909999999999997
260,bc37928db07519700d608f99,2-5,M17,7.54,False,False,False,0.6100000000000003
260,bc37928db07519700d608f99,5-10,M01,7.03,True,True,True,0.0
260,bc37928db07519700d608f99,10-20,M07,14.37,True,True,True,0.0
260,bc37928db07519700d608f99,20-40,M15,27.84,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,2-5,M17,6.67,False,False,False,0.0
261,7baf7908c42ba7a02322fcd4,5-10,M17,6.67,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,10-20,M07,12.56,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,20-40,M15,23.56,True,True,True,0.0
262,229504607349828a36f6f03e,2-5,M01,7.68,False,False,False,0.0
262,229504607349828a36f6f03e,5-10,M01,7.68,True,True,True,0.0
262,229504607349828a36f6f03e,10-20,M25,14.88,True,True,True,0.0
262,229504607349828a36f6f03e,20-40,M12,29.12,True,True,True,0.0
263,7738c55f945d0df2535c994a,2-5,M17,8.04,False,False,False,0.14999999999999947
263,7738c55f945d0df2535c994a,5-10,M21,9.41,True,True,True,0.0
263,7738c55f945d0df2535c994a,10-20,M23,20.99,False,True,True,0.9899999999999984
263,7738c55f945d0df2535c994a,20-40,M13,31.47,True,True,True,0.0
264,ad56a84d141e631b2b1c6a48,2-5,M01,8.09,False,False,False,0.0
264,ad56a84d141e631b2b1c6a48,5-10,M01,8.09,True,True,True,0.0
264,ad56a84d141e631b2b1c6a48,10-20,M20,15.52,True,True,True,0.0
264,ad56a84d141e631b2b1c6a48,20-40,M23,37.84,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,2-5,M17,8.32,False,False,False,0.21000000000000085
265,04831b0ea0bfee04fcc4eb27,5-10,M17,8.32,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,10-20,M25,15.57,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,20-40,M12,31.79,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,2-5,M17,6.99,False,False,False,0.39000000000000057
266,09fdfb57668810ac2e3b712f,5-10,M17,6.99,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,10-20,M28,14.36,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,20-40,M13,25.67,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,2-5,M17,3.43,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,5-10,M02,6.42,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,10-20,M12,11.11,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,20-40,M16,20.42,True,True,True,0.0
268,d69eda8667f021413c4a9f83,2-5,M17,5.2,False,False,False,0.08999999999999986
268,d69eda8667f021413c4a9f83,5-10,M06,8.7,True,True,True,0.0
268,d69eda8667f021413c4a9f83,10-20,M13,15.65,True,True,True,0.0
268,d69eda8667f021413c4a9f83,20-40,M16,34.55,True,True,True,0.0
270,b8c82d904caebcfae94507d9,2-5,M01,6.99,False,False,False,0.0
270,b8c82d904caebcfae94507d9,5-10,M17,7.41,True,True,True,0.0
270,b8c82d904caebcfae94507d9,10-20,M07,14.58,True,True,True,0.0
270,b8c82d904caebcfae94507d9,20-40,M15,27.59,True,True,True,0.0
271,648bc1f8679a9275b66f6275,2-5,M01,9.42,False,False,False,0.0
271,648bc1f8679a9275b66f6275,5-10,M01,9.42,True,True,True,0.0
271,648bc1f8679a9275b66f6275,10-20,M30,14.43,True,True,True,0.0
271,648bc1f8679a9275b66f6275,20-40,M23,32.24,True,True,True,0.0
272,7fb8af142894de9d555b9983,2-5,M01,8.17,False,False,False,0.0
272,7fb8af142894de9d555b9983,5-10,M01,8.17,True,True,True,0.0
272,7fb8af142894de9d555b9983,10-20,M25,15.64,True,True,True,0.0
272,7fb8af142894de9d555b9983,20-40,M14,30.61,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,2-5,M17,7.9,False,False,False,0.20999999999999996
273,ca6cb56c983e5492cd15a656,5-10,M17,7.9,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,10-20,M25,13.93,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,20-40,M12,29.5,True,True,True,0.0
274,9b385e5777f6b270736964d8,2-5,M17,3.49,True,True,True,0.0
274,9b385e5777f6b270736964d8,5-10,M23,6.95,True,True,True,0.0
274,9b385e5777f6b270736964d8,10-20,M12,11.55,True,True,True,0.0
274,9b385e5777f6b270736964d8,20-40,M16,21.46,True,True,True,0.0
275,a3cc9e6104a657c18f86b132,2-5,M17,7.27,False,False,False,0.3199999999999994
275,a3cc9e6104a657c18f86b132,5-10,M01,6.95,True,True,True,0.0
275,a3cc9e6104a657c18f86b132,10-20,M07,14.46,True,True,True,0.0
275,a3cc9e6104a657c18f86b132,20-40,M15,27.24,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,2-5,M17,6.93,False,False,False,0.0
277,1d0a43c80b2575e810c29b2d,5-10,M01,7.03,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,10-20,M22,16.88,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,20-40,M12,24.67,True,True,True,0.0
280,bed4536832eee8371b3e89bd,2-5,M17,7.16,False,False,False,0.21999999999999975
280,bed4536832eee8371b3e89bd,5-10,M21,6.94,True,True,True,0.0
280,bed4536832eee8371b3e89bd,10-20,M07,14.35,True,True,True,0.0
280,bed4536832eee8371b3e89bd,20-40,M15,26.77,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,2-5,M17,5.88,False,False,False,0.8700000000000001
281,bbda52a9d99ca097c7cfd477,5-10,M03,8.5,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,10-20,M11,17.09,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,20-40,M13,21.52,True,True,True,0.0
282,c18e77ce74b9a2e4ab1ae59d,2-5,M17,8.81,False,False,False,0.5300000000000011
282,c18e77ce74b9a2e4ab1ae59d,5-10,M17,8.81,True,True,True,0.0
282,c18e77ce74b9a2e4ab1ae59d,10-20,M25,15.84,True,True,True,0.0
282,c18e77ce74b9a2e4ab1ae59d,20-40,M14,32.72,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,2-5,M17,7.46,False,False,False,0.09999999999999964
283,c2eedb24cf5e98af3c88b4c1,5-10,M17,7.46,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,10-20,M28,14.22,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,20-40,M12,27.63,True,True,True,0.0
284,6c8bd1deff5bdb9e32c6446d,2-5,M01,8.11,False,False,False,0.0
284,6c8bd1deff5bdb9e32c6446d,5-10,M01,8.11,True,True,True,0.0
284,6c8bd1deff5bdb9e32c6446d,10-20,M20,16.47,True,True,True,0.0
284,6c8bd1deff5bdb9e32c6446d,20-40,M23,34.54,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,2-5,M17,7.1,False,False,False,0.0
285,13cc0dc0c9b50911e5f7c80a,5-10,M17,7.1,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,10-20,M07,14.05,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,20-40,M15,26.37,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,2-5,M17,7.03,False,False,False,0.6900000000000004
286,df47194b4bdae24605cf1a6e,5-10,M01,6.95,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,10-20,M25,13.81,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,20-40,M15,26.37,True,True,True,0.0
290,b4432b95902e4e88b42e2066,2-5,M17,7.74,False,False,False,0.10000000000000053
290,b4432b95902e4e88b42e2066,5-10,M01,7.64,True,True,True,0.0
290,b4432b95902e4e88b42e2066,10-20,M28,16.07,True,True,True,0.0
290,b4432b95902e4e88b42e2066,20-40,M12,28.78,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,2-5,M01,7.5,False,False,False,0.0
291,bb6c0863dd45d3f74e17df3e,5-10,M17,8.19,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,10-20,M28,16.32,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,20-40,M15,31.54,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,2-5,M01,7.2,False,False,False,0.0
294,d5d831302cba59032cb7c4e8,5-10,M01,7.2,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,10-20,M26,14.33,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,20-40,M22,17.94,False,False,True,2.0599999999999987
295,0a411c9b61631bf103bfed61,2-5,M17,8.23,False,False,False,0.4200000000000008
295,0a411c9b61631bf103bfed61,5-10,M17,8.23,True,True,True,0.0
295,0a411c9b61631bf103bfed61,10-20,M25,15.13,True,True,True,0.0
295,0a411c9b61631bf103bfed61,20-40,M12,30.87,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,2-5,M01,7.49,False,False,False,0.0
296,5cc22c63bfc2c970da060ca8,5-10,M01,7.49,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,10-20,M25,14.6,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,20-40,M12,30.47,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,2-5,M01,7.36,False,False,False,0.0
297,a4d13ddf9429ac6f4154b0e3,5-10,M01,7.36,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,10-20,M25,14.39,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,20-40,M12,29.16,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,2-5,M01,8.08,False,False,False,0.0
300,98b5399112d2ffc2aa957c86,5-10,M01,8.08,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,10-20,M06,15.02,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,20-40,M24,25.42,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,2-5,M01,7.44,False,False,False,0.0
301,a7efe2a12592b5fa953c9862,5-10,M01,7.44,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,10-20,M25,14.53,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,20-40,M12,30.48,True,True,True,0.0
302,0cbfc205af64784e06b727c4,2-5,M17,6.83,False,False,False,1.25
302,0cbfc205af64784e06b727c4,5-10,M01,6.84,True,True,True,0.0
302,0cbfc205af64784e06b727c4,10-20,M28,14.42,True,True,True,0.0
302,0cbfc205af64784e06b727c4,20-40,M13,24.85,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,2-5,M01,7.67,False,False,False,0.0
303,fa4fe83161caa77335eb59e7,5-10,M01,7.67,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,10-20,M06,14.43,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,20-40,M14,29.36,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,2-5,M17,8.08,False,False,False,0.3700000000000001
304,18c5d30cfe53fd9b8fe0bc36,5-10,M17,8.08,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,10-20,M25,14.07,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,20-40,M12,30.19,True,True,True,0.0
306,f295586a0be60255fdd0f3df,2-5,M01,7.75,False,False,False,0.0
306,f295586a0be60255fdd0f3df,5-10,M17,8.35,True,True,True,0.0
306,f295586a0be60255fdd0f3df,10-20,M28,16.72,True,True,True,0.0
306,f295586a0be60255fdd0f3df,20-40,M13,32.11,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,2-5,M01,7.15,False,False,False,0.0
307,e6de4d7bee014e4d0e9cdaa1,5-10,M01,7.15,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,10-20,M06,12.73,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,20-40,M14,23.95,True,True,True,0.0
309,fdc350f6670042f7c9d6d8fb,2-5,M21,7.4,False,False,False,0.0
309,fdc350f6670042f7c9d6d8fb,5-10,M04,9.74,True,True,True,0.0
309,fdc350f6670042f7c9d6d8fb,10-20,M10,20.72,False,True,True,0.7199999999999989
309,fdc350f6670042f7c9d6d8fb,20-40,M13,29.01,True,True,True,0.0
312,f6706e821cf953202aa4b547,2-5,M17,8.23,False,False,False,0.6300000000000008
312,f6706e821cf953202aa4b547,5-10,M19,9.0,True,True,True,0.0
312,f6706e821cf953202aa4b547,10-20,M28,12.27,True,True,True,0.0
312,f6706e821cf953202aa4b547,20-40,M13,31.01,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,2-5,M01,7.84,False,False,False,0.0
313,38f5ab75bc43f62a70b6c62f,5-10,M01,7.84,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,10-20,M26,14.15,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,20-40,M24,26.86,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,2-5,M01,5.02,False,True,True,0.019999999999999574
314,ba56fb1d6cf7f9574ee506e9,5-10,M01,5.02,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,10-20,M20,6.62,False,True,True,3.38
314,ba56fb1d6cf7f9574ee506e9,20-40,M24,10.5,False,False,True,9.5
316,7b5da74713d6434883aea4ee,2-5,M01,6.96,False,False,False,0.8499999999999996
316,7b5da74713d6434883aea4ee,5-10,M01,6.96,True,True,True,0.0
316,7b5da74713d6434883aea4ee,10-20,M25,14.61,True,True,True,0.0
316,7b5da74713d6434883aea4ee,20-40,M14,22.71,True,True,True,0.0
317,31889a52aaae5d9d746527d9,2-5,M01,7.84,False,False,False,0.0
317,31889a52aaae5d9d746527d9,5-10,M01,7.84,True,True,True,0.0
317,31889a52aaae5d9d746527d9,10-20,M26,14.19,True,True,True,0.0
317,31889a52aaae5d9d746527d9,20-40,M14,30.81,True,True,True,0.0
320,ef8a15c0d2220d2839b1ab33,2-5,M01,7.97,False,False,False,0.0
320,ef8a15c0d2220d2839b1ab33,5-10,M01,7.97,True,True,True,0.0
320,ef8a15c0d2220d2839b1ab33,10-20,M20,16.7,True,True,True,0.0
320,ef8a15c0d2220d2839b1ab33,20-40,M22,33.42,True,True,True,0.0
321,1380bc3c592cb520da597f09,2-5,M01,8.85,False,False,False,0.0
321,1380bc3c592cb520da597f09,5-10,M01,8.85,True,True,True,0.0
321,1380bc3c592cb520da597f09,10-20,M20,10.68,True,True,True,0.0
321,1380bc3c592cb520da597f09,20-40,M22,30.84,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,2-5,M17,6.37,False,False,False,1.0899999999999999
322,14812f6f91f22e7ecc6c321a,5-10,M20,7.74,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,10-20,M13,22.53,False,False,True,2.530000000000001
322,14812f6f91f22e7ecc6c321a,20-40,M16,50.5,False,True,True,10.5
323,0875c4610309c2d8522eaa6d,2-5,M01,7.85,False,False,False,0.0
323,0875c4610309c2d8522eaa6d,5-10,M01,7.85,True,True,True,0.0
323,0875c4610309c2d8522eaa6d,10-20,M06,14.52,True,True,True,0.0
323,0875c4610309c2d8522eaa6d,20-40,M14,28.36,True,True,True,0.0
325,b8393da9715f408e65c6f2e3,2-5,M01,8.1,False,False,False,0.0
325,b8393da9715f408e65c6f2e3,5-10,M01,8.1,True,True,True,0.0
325,b8393da9715f408e65c6f2e3,10-20,M26,14.6,True,True,True,0.0
325,b8393da9715f408e65c6f2e3,20-40,M23,27.5,True,True,True,0.0
326,9140024943d858a024a6c938,2-5,M01,7.75,False,False,False,0.0
326,9140024943d858a024a6c938,5-10,M01,7.75,True,True,True,0.0
326,9140024943d858a024a6c938,10-20,M25,14.99,True,True,True,0.0
326,9140024943d858a024a6c938,20-40,M14,28.46,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,2-5,M21,5.35,False,False,False,0.0
328,f23a727fbe1c6f18cb88859c,5-10,M02,8.7,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,10-20,M27,15.73,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,20-40,M13,21.93,True,True,True,0.0
330,941763538c16ab57ad9d0f47,2-5,M21,4.82,True,True,True,0.0
330,941763538c16ab57ad9d0f47,5-10,M20,6.51,True,True,True,0.0
330,941763538c16ab57ad9d0f47,10-20,M09,12.47,True,True,True,0.0
330,941763538c16ab57ad9d0f47,20-40,M13,16.12,False,False,True,3.879999999999999
331,acb7f133587b4d087f763ec9,2-5,M17,10.21,False,False,False,1.2300000000000004
331,acb7f133587b4d087f763ec9,5-10,M01,8.98,True,True,True,0.0
331,acb7f133587b4d087f763ec9,10-20,M25,15.85,True,True,True,0.0
331,acb7f133587b4d087f763ec9,20-40,M13,38.35,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,2-5,M01,8.37,False,False,False,0.0
332,a8fee72d826a954e87bca6f7,5-10,M01,8.37,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,10-20,M20,14.69,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,20-40,M22,29.4,True,True,True,0.0
333,14b53177e66a60df70f283c4,2-5,M17,7.56,False,False,False,1.67
333,14b53177e66a60df70f283c4,5-10,M01,7.04,True,True,True,0.0
333,14b53177e66a60df70f283c4,10-20,M27,13.97,True,True,True,0.0
333,14b53177e66a60df70f283c4,20-40,M13,27.0,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,2-5,M17,5.57,False,False,False,0.54
336,9a7a2dc286dfaeb87974f4bc,5-10,M17,5.57,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,10-20,M07,9.55,False,True,True,0.4499999999999993
336,9a7a2dc286dfaeb87974f4bc,20-40,M13,18.28,False,False,False,1.0700000000000003
337,7774acbf550d6a1275a6d824,2-5,M01,8.7,False,False,False,0.0
337,7774acbf550d6a1275a6d824,5-10,M01,8.7,True,True,True,0.0
337,7774acbf550d6a1275a6d824,10-20,M06,17.25,True,True,True,0.0
337,7774acbf550d6a1275a6d824,20-40,M22,30.57,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,2-5,M21,5.45,False,False,False,0.0
338,670fa9eb64d871d2ddb202e3,5-10,M01,6.41,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,10-20,M25,14.16,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,20-40,M13,22.06,True,True,True,0.0
339,93316b96717ed8f0b461c8fc,2-5,M01,9.32,False,False,False,0.0
339,93316b96717ed8f0b461c8fc,5-10,M01,9.32,True,True,True,0.0
339,93316b96717ed8f0b461c8fc,10-20,M26,15.72,True,True,True,0.0
339,93316b96717ed8f0b461c8fc,20-40,M23,29.86,True,True,True,0.0
340,252e47c2ee331e80cc378cb2,2-5,M17,9.88,False,False,False,0.2400000000000002
340,252e47c2ee331e80cc378cb2,5-10,M30,15.24,False,False,True,5.24
340,252e47c2ee331e80cc378cb2,10-20,M10,26.84,False,False,True,6.84
340,252e47c2ee331e80cc378cb2,20-40,M12,39.23,True,True,True,0.0
341,fd86179619e5229f724d31d3,2-5,M17,2.89,True,True,True,0.0
341,fd86179619e5229f724d31d3,5-10,M17,2.89,False,False,True,2.11
341,fd86179619e5229f724d31d3,10-20,M06,6.47,False,False,True,3.5300000000000002
341,fd86179619e5229f724d31d3,20-40,M14,7.85,False,False,False,11.770000000000001
342,6b29c617174b313bf63cc277,2-5,M17,2.32,True,True,True,0.0
342,6b29c617174b313bf63cc277,5-10,M17,2.32,False,False,True,2.68
342,6b29c617174b313bf63cc277,10-20,M25,7.65,False,False,True,2.3499999999999996
342,6b29c617174b313bf63cc277,20-40,M12,7.5,False,False,False,5.470000000000001
