compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
242,9e0901bcee50a2c1f9527fb0,5-10,M01,7.3,True,True,True,0.0
242,9e0901bcee50a2c1f9527fb0,10-20,M22,16.46,True,True,True,0.0
242,9e0901bcee50a2c1f9527fb0,20-40,M12,27.27,True,True,True,0.0
243,25ddcfd00b9d06444330609f,2-5,M21,7.6,False,False,False,0.6499999999999995
243,25ddcfd00b9d06444330609f,5-10,M19,7.09,True,True,True,0.0
243,25ddcfd00b9d06444330609f,10-20,M28,12.37,True,True,True,0.0
243,25ddcfd00b9d06444330609f,20-40,M12,25.37,True,True,True,0.0
244,670b4048ec51c7fd50fc617b,2-5,M17,8.04,False,False,False,0.20999999999999908
244,670b4048ec51c7fd50fc617b,5-10,M01,7.83,True,True,True,0.0
244,670b4048ec51c7fd50fc617b,10-20,M22,22.5,False,True,True,2.5
244,670b4048ec51c7fd50fc617b,20-40,M12,29.59,True,True,True,0.0
245,1a63c784a90e7a00bbc469c8,2-5,M17,7.76,False,False,False,0.3199999999999994
245,1a63c784a90e7a00bbc469c8,5-10,M19,8.29,True,True,True,0.0
245,1a63c784a90e7a00bbc469c8,10-20,M29,20.01,False,True,True,0.010000000000001563
245,1a63c784a90e7a00bbc469c8,20-40,M12,28.18,True,True,True,0.0
246,dde8b904e95cd1e872f4f7db,2-5,M17,8.21,False,False,False,0.2900000000000009
246,dde8b904e95cd1e872f4f7db,5-10,M01,7.92,True,True,True,0.0
246,dde8b904e95cd1e872f4f7db,10-20,M22,22.51,False,True,True,2.5100000000000016
246,dde8b904e95cd1e872f4f7db,20-40,M12,30.57,True,True,True,0.0
247,b8b3ad07e5e1039df48e43e6,2-5,M17,2.83,True,True,True,0.0
247,b8b3ad07e5e1039df48e43e6,5-10,M01,4.35,False,False,True,0.6500000000000004
247,b8b3ad07e5e1039df48e43e6,10-20,M22,6.9,False,True,True,3.0999999999999996
247,b8b3ad07e5e1039df48e43e6,20-40,M12,7.22,False,False,False,6.610000000000001
248,5a933e414c446e00b391d67e,2-5,M17,8.28,False,False,False,0.3899999999999997
248,5a933e414c446e00b391d67e,5-10,M19,10.65,False,True,True,0.6500000000000004
248,5a933e414c446e00b391d67e,10-20,M22,25.58,False,True,True,5.579999999999998
248,5a933e414c446e00b391d67e,20-40,M12,30.86,True,True,True,0.0
249,6f55438546f57416a8693eb4,2-5,M21,5.62,False,False,True,0.6200000000000001
249,6f55438546f57416a8693eb4,5-10,M19,5.65,True,True,True,0.0
249,6f55438546f57416a8693eb4,10-20,M28,7.2,False,True,True,2.8
249,6f55438546f57416a8693eb4,20-40,M12,18.74,False,False,False,0.7200000000000024
250,c757832b2167519e0ac3b967,2-5,M17,9.41,False,False,False,0.13000000000000078
250,c757832b2167519e0ac3b967,5-10,M19,13.47,False,True,True,3.4700000000000006
250,c757832b2167519e0ac3b967,10-20,M22,32.72,False,False,True,12.719999999999999
250,c757832b2167519e0ac3b967,20-40,M12,36.22,True,True,True,0.0
251,fa74b4af76ab2c2bfc0004ba,2-5,M17,8.06,False,False,False,0.35000000000000053
251,fa74b4af76ab2c2bfc0004ba,5-10,M01,7.71,True,True,True,0.0
251,fa74b4af76ab2c2bfc0004ba,10-20,M22,25.29,False,True,True,5.289999999999999
251,fa74b4af76ab2c2bfc0004ba,20-40,M12,29.78,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,2-5,M17,7.5,False,False,False,0.45999999999999996
252,49f72a7b3ba95ce637b7c9ed,5-10,M19,7.25,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,10-20,M22,17.94,True,True,True,0.0
252,49f72a7b3ba95ce637b7c9ed,20-40,M12,27.28,True,True,True,0.0
253,2e0625b187eb16887bc48f24,2-5,M21,7.57,False,False,False,0.0
253,2e0625b187eb16887bc48f24,5-10,M19,10.37,False,True,True,0.3699999999999992
253,2e0625b187eb16887bc48f24,10-20,M28,19.01,True,True,True,0.0
253,2e0625b187eb16887bc48f24,20-40,M12,31.8,True,True,True,0.0
254,566ffc41d7edae3a1f739741,2-5,M17,9.05,False,False,False,0.5500000000000007
254,566ffc41d7edae3a1f739741,5-10,M01,8.5,True,True,True,0.0
254,566ffc41d7edae3a1f739741,10-20,M22,30.18,False,False,True,10.18
254,566ffc41d7edae3a1f739741,20-40,M12,34.6,True,True,True,0.0
256,7ab835a888675d8492b11826,2-5,M17,9.08,False,False,False,0.4800000000000004
256,7ab835a888675d8492b11826,5-10,M19,12.45,False,True,True,2.4499999999999993
256,7ab835a888675d8492b11826,10-20,M22,29.56,False,False,True,9.559999999999999
256,7ab835a888675d8492b11826,20-40,M12,34.82,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,2-5,M17,6.46,False,False,False,0.2699999999999996
258,42ba4eb4f3bde44694d1974c,5-10,M19,6.39,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,10-20,M22,13.25,True,True,True,0.0
258,42ba4eb4f3bde44694d1974c,20-40,M12,22.4,True,True,True,0.0
260,bc37928db07519700d608f99,2-5,M17,7.54,False,False,False,0.6100000000000003
260,bc37928db07519700d608f99,5-10,M19,6.93,True,True,True,0.0
260,bc37928db07519700d608f99,10-20,M29,16.66,True,True,True,0.0
260,bc37928db07519700d608f99,20-40,M12,27.11,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,2-5,M21,7.53,False,False,False,0.8600000000000003
261,7baf7908c42ba7a02322fcd4,5-10,M19,7.71,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,10-20,M28,13.39,True,True,True,0.0
261,7baf7908c42ba7a02322fcd4,20-40,M12,24.0,True,True,True,0.0
262,229504607349828a36f6f03e,2-5,M17,7.87,False,False,False,0.1900000000000004
262,229504607349828a36f6f03e,5-10,M19,9.5,True,True,True,0.0
262,229504607349828a36f6f03e,10-20,M29,18.08,True,True,True,0.0
262,229504607349828a36f6f03e,20-40,M12,29.12,True,True,True,0.0
263,7738c55f945d0df2535c994a,2-5,M17,8.04,False,False,False,0.14999999999999947
263,7738c55f945d0df2535c994a,5-10,M01,7.89,True,True,True,0.0
263,7738c55f945d0df2535c994a,10-20,M22,24.26,False,True,True,4.260000000000002
263,7738c55f945d0df2535c994a,20-40,M12,30.31,True,True,True,0.0
264,ad56a84d141e631b2b1c6a48,2-5,M17,10.4,False,False,False,2.3100000000000005
264,ad56a84d141e631b2b1c6a48,5-10,M01,8.09,True,True,True,0.0
264,ad56a84d141e631b2b1c6a48,10-20,M22,34.15,False,False,True,14.149999999999999
264,ad56a84d141e631b2b1c6a48,20-40,M12,39.53,True,True,True,0.0
265,04831b0ea0bfee04fcc4eb27,2-5,M17,8.32,False,False,False,0.21000000000000085
265,04831b0ea0bfee04fcc4eb27,5-10,M19,10.24,False,True,True,0.2400000000000002
265,04831b0ea0bfee04fcc4eb27,10-20,M22,23.94,False,True,True,3.9400000000000013
265,04831b0ea0bfee04fcc4eb27,20-40,M12,31.79,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,2-5,M17,6.99,False,False,False,0.39000000000000057
266,09fdfb57668810ac2e3b712f,5-10,M19,7.04,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,10-20,M29,16.03,True,True,True,0.0
266,09fdfb57668810ac2e3b712f,20-40,M12,25.5,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,2-5,M17,3.43,True,True,True,0.0
267,d520bf8d91251ecd00cc4b41,5-10,M19,4.77,False,False,True,0.23000000000000043
267,d520bf8d91251ecd00cc4b41,10-20,M22,8.65,False,False,True,1.3499999999999996
267,d520bf8d91251ecd00cc4b41,20-40,M12,11.11,False,False,True,8.89
268,d69eda8667f021413c4a9f83,2-5,M17,5.2,False,False,False,0.08999999999999986
268,d69eda8667f021413c4a9f83,5-10,M01,5.91,True,True,True,0.0
268,d69eda8667f021413c4a9f83,10-20,M22,10.41,True,True,True,0.0
268,d69eda8667f021413c4a9f83,20-40,M12,16.32,False,False,True,3.6799999999999997
270,b8c82d904caebcfae94507d9,2-5,M17,7.41,False,False,False,0.41999999999999993
270,b8c82d904caebcfae94507d9,5-10,M01,6.99,True,True,True,0.0
270,b8c82d904caebcfae94507d9,10-20,M22,21.16,False,True,True,1.1600000000000001
270,b8c82d904caebcfae94507d9,20-40,M12,27.34,True,True,True,0.0
271,648bc1f8679a9275b66f6275,2-5,M17,9.5,False,False,False,0.08000000000000007
271,648bc1f8679a9275b66f6275,5-10,M19,14.35,False,True,True,4.35
271,648bc1f8679a9275b66f6275,10-20,M29,21.66,False,False,True,1.6600000000000001
271,648bc1f8679a9275b66f6275,20-40,M12,36.46,True,True,True,0.0
272,7fb8af142894de9d555b9983,2-5,M21,10.61,False,False,False,2.4399999999999995
272,7fb8af142894de9d555b9983,5-10,M19,11.46,False,True,True,1.4600000000000009
272,7fb8af142894de9d555b9983,10-20,M28,17.94,True,True,True,0.0
272,7fb8af142894de9d555b9983,20-40,M12,32.08,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,2-5,M21,8.54,False,False,False,0.8499999999999988
273,ca6cb56c983e5492cd15a656,5-10,M19,8.96,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,10-20,M28,14.47,True,True,True,0.0
273,ca6cb56c983e5492cd15a656,20-40,M12,29.5,True,True,True,0.0
274,9b385e5777f6b270736964d8,2-5,M17,3.49,True,True,True,0.0
274,9b385e5777f6b270736964d8,5-10,M19,4.7,False,True,True,0.2999999999999998
274,9b385e5777f6b270736964d8,10-20,M22,8.18,False,False,True,1.8200000000000003
274,9b385e5777f6b270736964d8,20-40,M12,11.55,False,False,True,8.45
275,a3cc9e6104a657c18f86b132,2-5,M17,7.27,False,False,False,0.3199999999999994
275,a3cc9e6104a657c18f86b132,5-10,M19,8.16,True,True,True,0.0
275,a3cc9e6104a657c18f86b132,10-20,M29,16.45,True,True,True,0.0
275,a3cc9e6104a657c18f86b132,20-40,M12,27.14,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,2-5,M17,6.93,False,False,False,0.0
277,1d0a43c80b2575e810c29b2d,5-10,M19,7.55,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,10-20,M29,15.68,True,True,True,0.0
277,1d0a43c80b2575e810c29b2d,20-40,M12,24.67,True,True,True,0.0
280,bed4536832eee8371b3e89bd,2-5,M17,7.16,False,False,False,0.21999999999999975
280,bed4536832eee8371b3e89bd,5-10,M19,7.68,True,True,True,0.0
280,bed4536832eee8371b3e89bd,10-20,M29,17.09,True,True,True,0.0
280,bed4536832eee8371b3e89bd,20-40,M12,26.94,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,2-5,M21,5.01,False,False,False,0.0
281,bbda52a9d99ca097c7cfd477,5-10,M19,5.52,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,10-20,M28,15.06,True,True,True,0.0
281,bbda52a9d99ca097c7cfd477,20-40,M12,22.13,True,True,True,0.0
282,c18e77ce74b9a2e4ab1ae59d,2-5,M17,8.81,False,False,False,0.5300000000000011
282,c18e77ce74b9a2e4ab1ae59d,5-10,M19,11.6,False,True,True,1.5999999999999996
282,c18e77ce74b9a2e4ab1ae59d,10-20,M29,20.25,False,False,True,0.25
282,c18e77ce74b9a2e4ab1ae59d,20-40,M12,33.77,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,2-5,M17,7.46,False,False,False,0.09999999999999964
283,c2eedb24cf5e98af3c88b4c1,5-10,M19,8.51,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,10-20,M29,16.06,True,True,True,0.0
283,c2eedb24cf5e98af3c88b4c1,20-40,M12,27.63,True,True,True,0.0
284,6c8bd1deff5bdb9e32c6446d,2-5,M17,9.96,False,False,False,1.8500000000000014
284,6c8bd1deff5bdb9e32c6446d,5-10,M01,8.11,True,True,True,0.0
284,6c8bd1deff5bdb9e32c6446d,10-20,M22,37.38,False,False,True,17.380000000000003
284,6c8bd1deff5bdb9e32c6446d,20-40,M12,38.34,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,2-5,M17,7.1,False,False,False,0.0
285,13cc0dc0c9b50911e5f7c80a,5-10,M19,7.94,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,10-20,M29,16.41,True,True,True,0.0
285,13cc0dc0c9b50911e5f7c80a,20-40,M12,26.44,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,2-5,M21,6.99,False,False,False,0.6500000000000004
286,df47194b4bdae24605cf1a6e,5-10,M19,6.34,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,10-20,M28,14.38,True,True,True,0.0
286,df47194b4bdae24605cf1a6e,20-40,M12,26.84,True,True,True,0.0
290,b4432b95902e4e88b42e2066,2-5,M17,7.74,False,False,False,0.10000000000000053
290,b4432b95902e4e88b42e2066,5-10,M19,8.62,True,True,True,0.0
290,b4432b95902e4e88b42e2066,10-20,M29,17.87,True,True,True,0.0
290,b4432b95902e4e88b42e2066,20-40,M12,28.78,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,2-5,M17,8.19,False,False,False,0.6899999999999995
291,bb6c0863dd45d3f74e17df3e,5-10,M19,8.61,True,True,True,0.0
291,bb6c0863dd45d3f74e17df3e,10-20,M22,23.08,False,True,True,3.0799999999999983
291,bb6c0863dd45d3f74e17df3e,20-40,M12,30.55,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,2-5,M17,7.45,False,False,False,0.25
294,d5d831302cba59032cb7c4e8,5-10,M19,8.12,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,10-20,M29,19.44,True,True,True,0.0
294,d5d831302cba59032cb7c4e8,20-40,M12,27.48,True,True,True,0.0
295,0a411c9b61631bf103bfed61,2-5,M21,9.95,False,False,False,2.1399999999999997
295,0a411c9b61631bf103bfed61,5-10,M19,10.53,False,True,True,0.5299999999999994
295,0a411c9b61631bf103bfed61,10-20,M28,17.18,True,True,True,0.0
295,0a411c9b61631bf103bfed61,20-40,M12,30.87,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,2-5,M17,8.51,False,False,False,1.0199999999999996
296,5cc22c63bfc2c970da060ca8,5-10,M19,9.11,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,10-20,M29,18.29,True,True,True,0.0
296,5cc22c63bfc2c970da060ca8,20-40,M12,30.47,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,2-5,M21,9.85,False,False,False,2.4899999999999993
297,a4d13ddf9429ac6f4154b0e3,5-10,M19,9.17,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,10-20,M28,16.0,True,True,True,0.0
297,a4d13ddf9429ac6f4154b0e3,20-40,M12,29.16,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,2-5,M21,9.75,False,False,False,1.67
300,98b5399112d2ffc2aa957c86,5-10,M19,10.45,False,True,True,0.4499999999999993
300,98b5399112d2ffc2aa957c86,10-20,M28,17.19,True,True,True,0.0
300,98b5399112d2ffc2aa957c86,20-40,M12,31.43,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,2-5,M17,8.04,False,False,False,0.5999999999999988
301,a7efe2a12592b5fa953c9862,5-10,M19,9.11,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,10-20,M29,18.17,True,True,True,0.0
301,a7efe2a12592b5fa953c9862,20-40,M12,30.48,True,True,True,0.0
302,0cbfc205af64784e06b727c4,2-5,M21,5.58,False,False,False,0.0
302,0cbfc205af64784e06b727c4,5-10,M19,5.81,True,True,True,0.0
302,0cbfc205af64784e06b727c4,10-20,M28,14.42,True,True,True,0.0
302,0cbfc205af64784e06b727c4,20-40,M12,24.73,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,2-5,M17,8.46,False,False,False,0.7900000000000009
303,fa4fe83161caa77335eb59e7,5-10,M19,9.29,True,True,True,0.0
303,fa4fe83161caa77335eb59e7,10-20,M22,25.92,False,True,True,5.920000000000002
303,fa4fe83161caa77335eb59e7,20-40,M12,31.83,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,2-5,M17,8.08,False,False,False,0.3700000000000001
304,18c5d30cfe53fd9b8fe0bc36,5-10,M19,9.56,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,10-20,M29,16.65,True,True,True,0.0
304,18c5d30cfe53fd9b8fe0bc36,20-40,M12,30.19,True,True,True,0.0
306,f295586a0be60255fdd0f3df,2-5,M17,8.35,False,False,False,0.5999999999999996
306,f295586a0be60255fdd0f3df,5-10,M19,9.96,True,True,True,0.0
306,f295586a0be60255fdd0f3df,10-20,M29,18.63,True,True,True,0.0
306,f295586a0be60255fdd0f3df,20-40,M12,32.21,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,2-5,M17,7.31,False,False,False,0.15999999999999925
307,e6de4d7bee014e4d0e9cdaa1,5-10,M19,8.23,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,10-20,M29,16.48,True,True,True,0.0
307,e6de4d7bee014e4d0e9cdaa1,20-40,M12,26.77,True,True,True,0.0
309,fdc350f6670042f7c9d6d8fb,2-5,M17,7.5,False,False,False,0.09999999999999964
309,fdc350f6670042f7c9d6d8fb,5-10,M19,7.91,True,True,True,0.0
309,fdc350f6670042f7c9d6d8fb,10-20,M29,16.97,True,True,True,0.0
309,fdc350f6670042f7c9d6d8fb,20-40,M12,27.73,True,True,True,0.0
312,f6706e821cf953202aa4b547,2-5,M17,8.23,False,False,False,0.6300000000000008
312,f6706e821cf953202aa4b547,5-10,M01,7.6,True,True,True,0.0
312,f6706e821cf953202aa4b547,10-20,M22,21.97,False,True,True,1.9699999999999989
312,f6706e821cf953202aa4b547,20-40,M12,30.45,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,2-5,M17,8.68,False,False,False,0.8399999999999999
313,38f5ab75bc43f62a70b6c62f,5-10,M19,9.95,True,True,True,0.0
313,38f5ab75bc43f62a70b6c62f,10-20,M22,29.15,False,True,True,9.149999999999999
313,38f5ab75bc43f62a70b6c62f,20-40,M12,32.89,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,2-5,M17,4.34,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,5-10,M19,5.02,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,10-20,M29,17.43,True,True,True,0.0
314,ba56fb1d6cf7f9574ee506e9,20-40,M12,15.79,False,False,True,4.210000000000001
316,7b5da74713d6434883aea4ee,2-5,M17,6.93,False,False,False,0.8199999999999994
316,7b5da74713d6434883aea4ee,5-10,M19,6.9,True,True,True,0.0
316,7b5da74713d6434883aea4ee,10-20,M22,13.48,True,True,True,0.0
316,7b5da74713d6434883aea4ee,20-40,M12,25.42,True,True,True,0.0
317,31889a52aaae5d9d746527d9,2-5,M17,8.87,False,False,False,1.0299999999999994
317,31889a52aaae5d9d746527d9,5-10,M19,9.81,True,True,True,0.0
317,31889a52aaae5d9d746527d9,10-20,M29,19.48,True,True,True,0.0
317,31889a52aaae5d9d746527d9,20-40,M12,32.87,True,True,True,0.0
320,ef8a15c0d2220d2839b1ab33,2-5,M17,8.86,False,False,False,0.8899999999999997
320,ef8a15c0d2220d2839b1ab33,5-10,M19,10.6,False,True,True,0.5999999999999996
320,ef8a15c0d2220d2839b1ab33,10-20,M29,19.84,True,True,True,0.0
320,ef8a15c0d2220d2839b1ab33,20-40,M12,33.83,True,True,True,0.0
321,1380bc3c592cb520da597f09,2-5,M17,9.26,False,False,False,0.41000000000000014
321,1380bc3c592cb520da597f09,5-10,M19,12.75,False,True,True,2.75
321,1380bc3c592cb520da597f09,10-20,M29,21.19,False,False,True,1.1900000000000013
321,1380bc3c592cb520da597f09,20-40,M12,35.64,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,2-5,M21,5.28,False,False,False,0.0
322,14812f6f91f22e7ecc6c321a,5-10,M19,5.38,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,10-20,M28,12.93,True,True,True,0.0
322,14812f6f91f22e7ecc6c321a,20-40,M12,23.47,True,True,True,0.0
323,0875c4610309c2d8522eaa6d,2-5,M17,8.12,False,False,False,0.2699999999999996
323,0875c4610309c2d8522eaa6d,5-10,M19,9.97,True,True,True,0.0
323,0875c4610309c2d8522eaa6d,10-20,M29,18.66,True,True,True,0.0
323,0875c4610309c2d8522eaa6d,20-40,M12,30.35,True,True,True,0.0
325,b8393da9715f408e65c6f2e3,2-5,M17,9.03,False,False,False,0.9299999999999997
325,b8393da9715f408e65c6f2e3,5-10,M19,11.22,False,True,True,1.2200000000000006
325,b8393da9715f408e65c6f2e3,10-20,M29,20.23,False,False,True,0.23000000000000043
325,b8393da9715f408e65c6f2e3,20-40,M12,34.63,True,True,True,0.0
326,9140024943d858a024a6c938,2-5,M17,7.97,False,False,False,0.21999999999999975
326,9140024943d858a024a6c938,5-10,M19,8.72,True,True,True,0.0
326,9140024943d858a024a6c938,10-20,M22,20.14,False,True,True,0.14000000000000057
326,9140024943d858a024a6c938,20-40,M12,29.98,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,2-5,M17,6.34,False,False,False,0.9900000000000002
328,f23a727fbe1c6f18cb88859c,5-10,M19,5.51,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,10-20,M29,15.04,True,True,True,0.0
328,f23a727fbe1c6f18cb88859c,20-40,M12,22.11,True,True,True,0.0
330,941763538c16ab57ad9d0f47,2-5,M17,5.13,False,True,True,0.1299999999999999
330,941763538c16ab57ad9d0f47,5-10,M19,4.91,False,True,True,0.08999999999999986
330,941763538c16ab57ad9d0f47,10-20,M22,9.57,False,True,True,0.4299999999999997
330,941763538c16ab57ad9d0f47,20-40,M12,17.14,False,False,True,2.8599999999999994
331,acb7f133587b4d087f763ec9,2-5,M17,10.21,False,False,False,1.2300000000000004
331,acb7f133587b4d087f763ec9,5-10,M19,15.64,False,True,True,5.640000000000001
331,acb7f133587b4d087f763ec9,10-20,M29,19.94,True,True,True,0.0
331,acb7f133587b4d087f763ec9,20-40,M12,36.72,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,2-5,M21,14.25,False,False,False,5.880000000000001
332,a8fee72d826a954e87bca6f7,5-10,M19,12.34,False,True,True,2.34
332,a8fee72d826a954e87bca6f7,10-20,M28,19.48,True,True,True,0.0
332,a8fee72d826a954e87bca6f7,20-40,M12,35.96,True,True,True,0.0
333,14b53177e66a60df70f283c4,2-5,M21,6.18,False,False,False,0.29000000000000004
333,14b53177e66a60df70f283c4,5-10,M19,5.89,True,True,True,0.0
333,14b53177e66a60df70f283c4,10-20,M28,12.4,True,True,True,0.0
333,14b53177e66a60df70f283c4,20-40,M12,27.6,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,2-5,M17,5.57,False,False,False,0.54
336,9a7a2dc286dfaeb87974f4bc,5-10,M19,5.12,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,10-20,M22,10.55,True,True,True,0.0
336,9a7a2dc286dfaeb87974f4bc,20-40,M12,19.35,False,False,False,0.0
337,7774acbf550d6a1275a6d824,2-5,M21,11.78,False,False,False,3.08
337,7774acbf550d6a1275a6d824,5-10,M19,13.24,False,True,True,3.24
337,7774acbf550d6a1275a6d824,10-20,M28,20.12,False,False,True,0.120000000000001
337,7774acbf550d6a1275a6d824,20-40,M12,37.13,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,2-5,M17,6.24,False,False,False,0.79
338,670fa9eb64d871d2ddb202e3,5-10,M01,6.41,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,10-20,M22,12.06,True,True,True,0.0
338,670fa9eb64d871d2ddb202e3,20-40,M12,22.28,True,True,True,0.0
339,93316b96717ed8f0b461c8fc,2-5,M17,9.47,False,False,False,0.15000000000000036
339,93316b96717ed8f0b461c8fc,5-10,M01,9.32,True,True,True,0.0
339,93316b96717ed8f0b461c8fc,10-20,M22,32.95,False,False,True,12.950000000000003
339,93316b96717ed8f0b461c8fc,20-40,M12,36.48,True,True,True,0.0
340,252e47c2ee331e80cc378cb2,2-5,M17,9.88,False,False,False,0.2400000000000002
340,252e47c2ee331e80cc378cb2,5-10,M19,14.54,False,True,True,4.539999999999999
340,252e47c2ee331e80cc378cb2,10-20,M29,22.39,False,False,True,2.3900000000000006
340,252e47c2ee331e80cc378cb2,20-40,M12,39.23,True,True,True,0.0
341,fd86179619e5229f724d31d3,2-5,M17,2.89,True,True,True,0.0
341,fd86179619e5229f724d31d3,5-10,M01,4.2,False,False,True,0.7999999999999998
341,fd86179619e5229f724d31d3,10-20,M22,7.3,False,False,True,2.7
341,fd86179619e5229f724d31d3,20-40,M12,8.76,False,False,False,10.860000000000001
342,6b29c617174b313bf63cc277,2-5,M17,2.32,True,True,True,0.0
342,6b29c617174b313bf63cc277,5-10,M01,3.81,False,False,True,1.19
342,6b29c617174b313bf63cc277,10-20,M22,6.55,False,False,True,3.45
342,6b29c617174b313bf63cc277,20-40,M12,7.5,False,False,False,5.470000000000001
